source,target,weight
C820350,P425620,{'weight': 5}
C820350,P735311,{'weight': 5}
C820350,P817462,{'weight': 2}
C820350,P1412565,{'weight': 2}
C825811,P54686,{'weight': 3}
C825811,P179103,{'weight': 2}
C852073,P24521,{'weight': 2}
C852073,P102040,{'weight': 2}
C852073,P425620,{'weight': 2}
C854423,P425620,{'weight': 3}
C856301,P17695,{'weight': 2}
C856301,P179103,{'weight': 3}
C856301,P425620,{'weight': 2}
C867879,P17695,{'weight': 2}
C867879,P23297,{'weight': 2}
C867879,P179103,{'weight': 6}
C867879,P419371,{'weight': 2}
C867879,P425620,{'weight': 3}
C867879,P510442,{'weight': 3}
C906485,P17695,{'weight': 2}
C906485,P896378,{'weight': 2}
C910595,P17695,{'weight': 11}
C910595,P41234,{'weight': 3}
C910595,P179103,{'weight': 2}
C910595,P425620,{'weight': 2}
C910595,P817462,{'weight': 2}
C911282,P17695,{'weight': 2}
C911282,P31034,{'weight': 7}
C911282,P179103,{'weight': 2}
C916269,P17695,{'weight': 43}
C916269,P179103,{'weight': 24}
C916269,P205278,{'weight': 5}
C916269,P425620,{'weight': 4}
C918952,P17695,{'weight': 3}
C918952,P782447,{'weight': 8}
P15206,C170354,{'weight': 2}
P15206,C201407,{'weight': 5}
P15206,C874904,{'weight': 2}
P15206,C904481,{'weight': 5}
P15206,C923786,{'weight': 17}
C170354,P677256,{'weight': 2}
C201407,P17695,{'weight': 6}
C201407,P336699,{'weight': 2}
C201407,P1088442,{'weight': 2}
C874904,P17695,{'weight': 3}
C904481,P16101,{'weight': 7}
C904481,P17695,{'weight': 2}
C904481,P54686,{'weight': 21}
C904481,P179103,{'weight': 4}
C904481,P209572,{'weight': 3}
C904481,P336699,{'weight': 2}
C904481,P510442,{'weight': 4}
C923786,P17695,{'weight': 15}
C923786,P54686,{'weight': 67}
C923786,P179103,{'weight': 8}
C923786,P336699,{'weight': 3}
C923786,P425620,{'weight': 8}
C923786,P438488,{'weight': 2}
P16743,C421985,{'weight': 7}
P16743,C498508,{'weight': 2}
C421985,P179103,{'weight': 2}
C421985,P854537,{'weight': 2}
C498508,P17695,{'weight': 2}
P17695,C1078,{'weight': 3}
P17695,C14634,{'weight': 2}
P17695,C31080,{'weight': 4}
P17695,C44648,{'weight': 4}
P17695,C65554,{'weight': 4}
P17695,C108876,{'weight': 4}
P17695,C114836,{'weight': 4}
P17695,C141551,{'weight': 13}
P17695,C142006,{'weight': 4}
P17695,C187036,{'weight': 2}
P17695,C222615,{'weight': 6}
P17695,C225980,{'weight': 3}
P17695,C232300,{'weight': 2}
P17695,C238711,{'weight': 2}
P17695,C251709,{'weight': 2}
P17695,C254034,{'weight': 2}
P17695,C333677,{'weight': 2}
P17695,C349220,{'weight': 4}
P17695,C363278,{'weight': 3}
P17695,C402306,{'weight': 2}
P17695,C414239,{'weight': 11}
P17695,C449189,{'weight': 3}
P17695,C493053,{'weight': 4}
P17695,C547500,{'weight': 5}
P17695,C618465,{'weight': 4}
P17695,C629359,{'weight': 2}
P17695,C660596,{'weight': 3}
P17695,C699085,{'weight': 2}
P17695,C749580,{'weight': 2}
P17695,C750232,{'weight': 2}
P17695,C754473,{'weight': 8}
P17695,C755392,{'weight': 2}
P17695,C758556,{'weight': 2}
P17695,C762008,{'weight': 6}
P17695,C765465,{'weight': 3}
P17695,C766743,{'weight': 2}
P17695,C767340,{'weight': 7}
P17695,C771714,{'weight': 2}
P17695,C773549,{'weight': 3}
P17695,C776161,{'weight': 2}
P17695,C789709,{'weight': 10}
P17695,C794812,{'weight': 8}
P17695,C795050,{'weight': 2}
P17695,C795984,{'weight': 9}
P17695,C807847,{'weight': 2}
P17695,C819808,{'weight': 2}
P17695,C821775,{'weight': 3}
P17695,C829550,{'weight': 7}
P17695,C841760,{'weight': 19}
P17695,C841789,{'weight': 6}
P17695,C847919,{'weight': 2}
P17695,C848631,{'weight': 3}
P17695,C850368,{'weight': 13}
P17695,C852681,{'weight': 3}
P17695,C856572,{'weight': 5}
P17695,C860214,{'weight': 3}
P17695,C865709,{'weight': 2}
P17695,C871016,{'weight': 2}
P17695,C879015,{'weight': 13}
P17695,C885101,{'weight': 2}
P17695,C886632,{'weight': 5}
P17695,C886830,{'weight': 4}
P17695,C888602,{'weight': 3}
P17695,C895348,{'weight': 2}
P17695,C895750,{'weight': 3}
P17695,C898721,{'weight': 2}
P17695,C901278,{'weight': 3}
P17695,C906386,{'weight': 4}
P17695,C910723,{'weight': 5}
P17695,C910879,{'weight': 4}
P17695,C910980,{'weight': 4}
P17695,C911447,{'weight': 2}
P17695,C912105,{'weight': 2}
P17695,C912515,{'weight': 2}
P17695,C913260,{'weight': 7}
P17695,C914045,{'weight': 2}
P17695,C914249,{'weight': 3}
P17695,C914401,{'weight': 6}
P17695,C914582,{'weight': 8}
P17695,C914939,{'weight': 2}
P17695,C916635,{'weight': 3}
P17695,C916647,{'weight': 5}
P17695,C917624,{'weight': 2}
P17695,C917743,{'weight': 2}
P17695,C917967,{'weight': 2}
P17695,C918019,{'weight': 2}
P17695,C918021,{'weight': 4}
P17695,C918024,{'weight': 2}
P17695,C918103,{'weight': 4}
P17695,C918388,{'weight': 3}
P17695,C918662,{'weight': 3}
P17695,C918865,{'weight': 3}
P17695,C919037,{'weight': 3}
P17695,C919160,{'weight': 6}
P17695,C919358,{'weight': 2}
P17695,C919760,{'weight': 8}
P17695,C921197,{'weight': 2}
P17695,C922055,{'weight': 3}
P17695,C922370,{'weight': 6}
P17695,C922559,{'weight': 2}
P17695,C922625,{'weight': 2}
P17695,C922631,{'weight': 5}
P17695,C922632,{'weight': 2}
P17695,C922634,{'weight': 2}
P17695,C922661,{'weight': 2}
P17695,C922702,{'weight': 4}
P17695,C922703,{'weight': 3}
P17695,C922704,{'weight': 5}
P17695,C922707,{'weight': 5}
P17695,C923077,{'weight': 6}
P17695,C923699,{'weight': 3}
P17695,C927904,{'weight': 2}
P17695,C927916,{'weight': 3}
P17695,C990237,{'weight': 4}
P17695,C991111,{'weight': 2}
P17695,C1013206,{'weight': 4}
P17695,C2145884,{'weight': 4}
C14634,P725571,{'weight': 3}
C31080,P321586,{'weight': 14}
C31080,P510442,{'weight': 3}
C44648,P28037,{'weight': 8}
C44648,P179103,{'weight': 2}
C65554,P25945,{'weight': 6}
C65554,P28037,{'weight': 4}
C65554,P41234,{'weight': 9}
C65554,P165479,{'weight': 3}
C65554,P170354,{'weight': 2}
C65554,P217955,{'weight': 2}
C65554,P294211,{'weight': 6}
C65554,P425620,{'weight': 8}
C65554,P451364,{'weight': 19}
C65554,P725571,{'weight': 12}
C108876,P34038,{'weight': 5}
C108876,P179103,{'weight': 4}
C108876,P314610,{'weight': 2}
C114836,P32763,{'weight': 2}
C114836,P110521,{'weight': 5}
C114836,P425620,{'weight': 5}
C141551,P81261,{'weight': 2}
C141551,P97992,{'weight': 4}
C141551,P409010,{'weight': 3}
C141551,P423501,{'weight': 2}
C141551,P507754,{'weight': 2}
C141551,P510442,{'weight': 2}
C141551,P627895,{'weight': 2}
C141551,P828394,{'weight': 3}
C142006,P29074,{'weight': 11}
C142006,P32763,{'weight': 11}
C222615,P29074,{'weight': 18}
C222615,P179103,{'weight': 7}
C222615,P290522,{'weight': 2}
C222615,P745274,{'weight': 4}
C222615,P896378,{'weight': 6}
C225980,P179103,{'weight': 4}
C225980,P425620,{'weight': 2}
C251709,P294211,{'weight': 2}
C251709,P425620,{'weight': 2}
C254034,P179103,{'weight': 9}
C254034,P627895,{'weight': 2}
C333677,P60643,{'weight': 2}
C333677,P336699,{'weight': 2}
C363278,P31080,{'weight': 6}
C363278,P81261,{'weight': 2}
C363278,P141551,{'weight': 5}
C363278,P314610,{'weight': 3}
C363278,P321586,{'weight': 10}
C363278,P735311,{'weight': 3}
C363278,P854537,{'weight': 2}
C402306,P560165,{'weight': 2}
C414239,P31080,{'weight': 10}
C414239,P321586,{'weight': 8}
C414239,P507754,{'weight': 3}
C414239,P817462,{'weight': 3}
C449189,P41234,{'weight': 2}
C449189,P179103,{'weight': 5}
C449189,P209572,{'weight': 3}
C449189,P294211,{'weight': 2}
C493053,P32763,{'weight': 12}
C493053,P179103,{'weight': 2}
C493053,P373869,{'weight': 2}
C493053,P425620,{'weight': 2}
C493053,P516849,{'weight': 2}
C493053,P1050698,{'weight': 2}
C547500,P422579,{'weight': 5}
C547500,P507754,{'weight': 3}
C660596,P32763,{'weight': 15}
C660596,P72173,{'weight': 2}
C660596,P179103,{'weight': 2}
C660596,P420716,{'weight': 3}
C660596,P510442,{'weight': 2}
C660596,P817462,{'weight': 2}
C750232,P97992,{'weight': 2}
C750232,P735311,{'weight': 2}
C750232,P842874,{'weight': 2}
C754473,P32763,{'weight': 2}
C755392,P23297,{'weight': 5}
C755392,P425620,{'weight': 2}
C762008,P854537,{'weight': 6}
C765465,P25945,{'weight': 2}
C766743,P1149476,{'weight': 2}
C767340,P34038,{'weight': 4}
C767340,P165078,{'weight': 2}
C767340,P179103,{'weight': 5}
C767340,P209572,{'weight': 2}
C767340,P425620,{'weight': 3}
C771714,P247683,{'weight': 4}
C773549,P179103,{'weight': 4}
C773549,P477643,{'weight': 2}
C776161,P179103,{'weight': 3}
C789709,P25480,{'weight': 16}
C789709,P28037,{'weight': 8}
C789709,P152024,{'weight': 4}
C789709,P179103,{'weight': 13}
C789709,P333666,{'weight': 3}
C789709,P388712,{'weight': 2}
C789709,P425620,{'weight': 11}
C789709,P451364,{'weight': 5}
C789709,P627895,{'weight': 2}
C794812,P18329,{'weight': 2}
C794812,P170354,{'weight': 2}
C794812,P510442,{'weight': 2}
C795050,P179103,{'weight': 3}
C795984,P28037,{'weight': 3}
C795984,P41234,{'weight': 2}
C795984,P166257,{'weight': 5}
C795984,P170354,{'weight': 2}
C795984,P179103,{'weight': 2}
C795984,P425620,{'weight': 5}
C795984,P747022,{'weight': 2}
C807847,P88577,{'weight': 2}
C807847,P425620,{'weight': 3}
C819808,P693506,{'weight': 3}
C819808,P990237,{'weight': 2}
C829550,P32763,{'weight': 12}
C829550,P425620,{'weight': 2}
C841760,P179103,{'weight': 4}
C841760,P294211,{'weight': 3}
C841760,P699883,{'weight': 4}
C841760,P703773,{'weight': 2}
C841760,P892862,{'weight': 2}
C841789,P264427,{'weight': 5}
C841789,P699883,{'weight': 3}
C847919,P510442,{'weight': 2}
C850368,P32763,{'weight': 25}
C850368,P133261,{'weight': 2}
C850368,P155444,{'weight': 4}
C850368,P179103,{'weight': 4}
C850368,P425620,{'weight': 2}
C850368,P438488,{'weight': 2}
C850368,P510442,{'weight': 5}
C852681,P782447,{'weight': 2}
C856572,P41234,{'weight': 3}
C860214,P782447,{'weight': 3}
C865709,P32763,{'weight': 2}
C871016,P32763,{'weight': 3}
C879015,P108264,{'weight': 2}
C879015,P179103,{'weight': 5}
C879015,P214993,{'weight': 3}
C879015,P782447,{'weight': 2}
C885101,P216168,{'weight': 2}
C886632,P179103,{'weight': 2}
C886632,P425620,{'weight': 2}
C886632,P427781,{'weight': 3}
C886830,P32763,{'weight': 3}
C886830,P179103,{'weight': 5}
C886830,P409663,{'weight': 2}
C886830,P425620,{'weight': 3}
C886830,P1694403,{'weight': 2}
C888602,P59233,{'weight': 2}
C888602,P97992,{'weight': 2}
C888602,P147856,{'weight': 2}
C895348,P81261,{'weight': 2}
C895348,P179103,{'weight': 3}
C895750,P29066,{'weight': 2}
C895750,P179103,{'weight': 4}
C901278,P18329,{'weight': 9}
C901278,P165078,{'weight': 2}
C901278,P179103,{'weight': 3}
C901278,P510442,{'weight': 2}
C901278,P896378,{'weight': 4}
C906386,P66538,{'weight': 5}
C906386,P179103,{'weight': 2}
C910723,P395294,{'weight': 3}
C910879,P32763,{'weight': 4}
C910879,P510442,{'weight': 2}
C910980,P23297,{'weight': 2}
C910980,P32763,{'weight': 2}
C910980,P102040,{'weight': 2}
C910980,P179103,{'weight': 7}
C910980,P257373,{'weight': 2}
C910980,P425620,{'weight': 3}
C910980,P782447,{'weight': 2}
C910980,P893125,{'weight': 10}
C912105,P28037,{'weight': 2}
C912105,P41234,{'weight': 3}
C912105,P510442,{'weight': 3}
C912515,P18329,{'weight': 6}
C912515,P284060,{'weight': 2}
C912515,P419371,{'weight': 3}
C913260,P28726,{'weight': 2}
C913260,P179103,{'weight': 7}
C913260,P425620,{'weight': 6}
C913260,P1020162,{'weight': 2}
C914249,P23297,{'weight': 3}
C914249,P32763,{'weight': 3}
C914249,P110521,{'weight': 2}
C914249,P141551,{'weight': 2}
C914249,P179103,{'weight': 2}
C914249,P854537,{'weight': 2}
C914401,P23297,{'weight': 7}
C914401,P32763,{'weight': 4}
C914401,P52839,{'weight': 2}
C914401,P179103,{'weight': 4}
C914401,P425620,{'weight': 4}
C914401,P810143,{'weight': 2}
C914582,P23297,{'weight': 2}
C914582,P29074,{'weight': 2}
C914582,P32763,{'weight': 3}
C914582,P179103,{'weight': 14}
C914582,P230072,{'weight': 2}
C914582,P782447,{'weight': 4}
C914939,P18329,{'weight': 7}
C914939,P81261,{'weight': 2}
C916647,P54686,{'weight': 16}
C916647,P179103,{'weight': 3}
C916647,P893125,{'weight': 2}
C917624,P279834,{'weight': 3}
C917743,P18329,{'weight': 37}
C917743,P33569,{'weight': 2}
C917743,P34038,{'weight': 2}
C917743,P81261,{'weight': 2}
C917743,P165078,{'weight': 2}
C917743,P284060,{'weight': 7}
C917743,P419371,{'weight': 7}
C917743,P510442,{'weight': 3}
C917743,P574531,{'weight': 2}
C917743,P842874,{'weight': 3}
C917743,P896378,{'weight': 2}
C917967,P32763,{'weight': 8}
C917967,P71302,{'weight': 2}
C917967,P510442,{'weight': 2}
C918019,P34038,{'weight': 4}
C918019,P113689,{'weight': 2}
C918019,P294211,{'weight': 7}
C918019,P425620,{'weight': 5}
C918021,P23297,{'weight': 2}
C918021,P32763,{'weight': 6}
C918021,P896378,{'weight': 2}
C918024,P18329,{'weight': 5}
C918024,P97992,{'weight': 3}
C918024,P409010,{'weight': 3}
C918024,P735311,{'weight': 3}
C918103,P23297,{'weight': 2}
C918103,P32763,{'weight': 2}
C918103,P425620,{'weight': 3}
C918388,P294211,{'weight': 2}
C918388,P425620,{'weight': 2}
C918388,P740345,{'weight': 2}
C918662,P18329,{'weight': 2}
C918662,P179103,{'weight': 3}
C918662,P409010,{'weight': 2}
C918662,P510442,{'weight': 2}
C918662,P896378,{'weight': 2}
C918865,P23297,{'weight': 3}
C919037,P32763,{'weight': 4}
C919037,P179103,{'weight': 3}
C919160,P23297,{'weight': 16}
C919160,P32763,{'weight': 9}
C919160,P179103,{'weight': 8}
C919160,P242610,{'weight': 2}
C919160,P660596,{'weight': 4}
C919160,P754002,{'weight': 2}
C919160,P782447,{'weight': 5}
C919358,P179103,{'weight': 3}
C919358,P510442,{'weight': 4}
C919358,P726060,{'weight': 2}
C919760,P23297,{'weight': 20}
C919760,P32763,{'weight': 6}
C919760,P147856,{'weight': 3}
C919760,P425620,{'weight': 2}
C919760,P459300,{'weight': 4}
C919760,P510442,{'weight': 2}
C922055,P179103,{'weight': 3}
C922055,P1056080,{'weight': 2}
C922370,P34038,{'weight': 10}
C922370,P179103,{'weight': 2}
C922559,P179103,{'weight': 2}
C922625,P425620,{'weight': 2}
C922631,P179103,{'weight': 3}
C922631,P281095,{'weight': 3}
C922631,P425620,{'weight': 2}
C922632,P34038,{'weight': 7}
C922632,P179103,{'weight': 2}
C922632,P510442,{'weight': 3}
C922632,P646850,{'weight': 4}
C922634,P425620,{'weight': 3}
C922702,P179103,{'weight': 6}
C922702,P294211,{'weight': 2}
C922704,P425620,{'weight': 2}
C922707,P425620,{'weight': 2}
C923077,P32763,{'weight': 7}
C923077,P373869,{'weight': 2}
C923077,P782447,{'weight': 2}
C923699,P373869,{'weight': 3}
C923699,P510442,{'weight': 9}
C923699,P607522,{'weight': 3}
C923699,P697682,{'weight': 3}
C990237,P179103,{'weight': 3}
C990237,P425620,{'weight': 3}
C990237,P967882,{'weight': 4}
C991111,P41234,{'weight': 3}
C991111,P113689,{'weight': 2}
C991111,P967882,{'weight': 2}
C1013206,P425620,{'weight': 3}
C2145884,P1368710,{'weight': 3}
C2145884,P1660725,{'weight': 3}
C2145884,P2111627,{'weight': 2}
P17796,C795904,{'weight': 4}
C795904,P425620,{'weight': 5}
P18329,C36281,{'weight': 2}
P18329,C246848,{'weight': 9}
P18329,C607522,{'weight': 2}
P18329,C912525,{'weight': 14}
P18329,C916948,{'weight': 3}
P18329,C918457,{'weight': 8}
P18329,C918605,{'weight': 3}
P18329,C918614,{'weight': 4}
P18329,C918764,{'weight': 2}
C36281,P56029,{'weight': 22}
C246848,P419371,{'weight': 2}
C246848,P769610,{'weight': 3}
C607522,P735311,{'weight': 2}
C607522,P1024452,{'weight': 2}
C607522,P2917974,{'weight': 2}
C912525,P34038,{'weight': 2}
C912525,P94051,{'weight': 2}
C912525,P179103,{'weight': 2}
C912525,P242224,{'weight': 2}
C912525,P476404,{'weight': 2}
C918457,P419371,{'weight': 3}
C918605,P209572,{'weight': 3}
C918614,P141551,{'weight': 2}
C918764,P228087,{'weight': 2}
C918764,P242224,{'weight': 2}
C918764,P425620,{'weight': 5}
P19435,C1169046,{'weight': 2}
C1169046,P179103,{'weight': 2}
C1169046,P442780,{'weight': 3}
P23297,C754002,{'weight': 2}
P23297,C808435,{'weight': 3}
P23297,C895176,{'weight': 2}
P23297,C917972,{'weight': 3}
C754002,P32763,{'weight': 2}
C754002,P782447,{'weight': 3}
C808435,P681834,{'weight': 2}
C895176,P32763,{'weight': 4}
C895176,P425620,{'weight': 2}
C895176,P429066,{'weight': 2}
C895176,P1441483,{'weight': 2}
C917972,P32763,{'weight': 2}
P25945,C1105715,{'weight': 2}
C1105715,P170354,{'weight': 2}
C1105715,P174202,{'weight': 2}
P26610,C182959,{'weight': 2}
P26992,C602767,{'weight': 2}
C602767,P451364,{'weight': 2}
P27212,C31243,{'weight': 2}
P28037,C864488,{'weight': 2}
P28037,C873200,{'weight': 2}
P28037,C912261,{'weight': 2}
C912261,P725571,{'weight': 2}
P29248,C4797,{'weight': 4}
C4797,P395294,{'weight': 2}
P31080,C149023,{'weight': 2}
P31080,C173260,{'weight': 2}
P31080,C384882,{'weight': 3}
P31080,C521635,{'weight': 5}
P31080,C907731,{'weight': 2}
P31080,C914621,{'weight': 2}
C384882,P321586,{'weight': 3}
C521635,P627895,{'weight': 3}
P32763,C49977,{'weight': 3}
P32763,C76555,{'weight': 2}
P32763,C448271,{'weight': 3}
P32763,C767716,{'weight': 3}
P32763,C839229,{'weight': 2}
P32763,C847193,{'weight': 3}
P32763,C917990,{'weight': 3}
P32763,C917995,{'weight': 3}
P32763,C925029,{'weight': 3}
C76555,P409010,{'weight': 2}
C839229,P425620,{'weight': 2}
C847193,P782447,{'weight': 2}
C917990,P179103,{'weight': 2}
C917995,P172345,{'weight': 2}
P33569,C553134,{'weight': 5}
C553134,P34038,{'weight': 7}
C553134,P1384157,{'weight': 2}
P34038,C818233,{'weight': 2}
P34038,C882530,{'weight': 3}
P34038,C922640,{'weight': 6}
C922640,P165078,{'weight': 2}
C922640,P294211,{'weight': 2}
C922640,P395294,{'weight': 2}
P35076,C2527,{'weight': 4}
P35076,C279834,{'weight': 3}
C2527,P216168,{'weight': 2}
C2527,P460803,{'weight': 2}
C2527,P812002,{'weight': 8}
C279834,P97992,{'weight': 3}
C279834,P510442,{'weight': 2}
C279834,P646850,{'weight': 2}
C279834,P735311,{'weight': 2}
C279834,P896378,{'weight': 2}
P35948,C965829,{'weight': 2}
C965829,P171454,{'weight': 6}
P39752,C62903,{'weight': 2}
P39752,C79343,{'weight': 2}
C62903,P110521,{'weight': 2}
C79343,P399516,{'weight': 2}
P41234,C7550,{'weight': 4}
P41234,C371230,{'weight': 2}
P41234,C425694,{'weight': 2}
P41234,C778545,{'weight': 3}
P41234,C778979,{'weight': 2}
P41234,C881577,{'weight': 2}
P41234,C914606,{'weight': 2}
C778979,P507754,{'weight': 2}
C881577,P879015,{'weight': 7}
P53540,C86412,{'weight': 2}
P53860,C646624,{'weight': 2}
C646624,P108876,{'weight': 8}
C646624,P294211,{'weight': 3}
P59227,C769235,{'weight': 2}
P59227,C850955,{'weight': 2}
C769235,P59233,{'weight': 2}
C769235,P179103,{'weight': 3}
C769235,P769088,{'weight': 2}
C769235,P896378,{'weight': 2}
C850955,P179103,{'weight': 2}
C850955,P294211,{'weight': 2}
P59233,C841668,{'weight': 2}
P59233,C886874,{'weight': 2}
C841668,P510442,{'weight': 3}
C841668,P930085,{'weight': 2}
P60643,C145914,{'weight': 2}
P61883,C18329,{'weight': 3}
P61883,C622505,{'weight': 2}
C18329,P91922,{'weight': 2}
C622505,P510442,{'weight': 3}
P72880,C61909,{'weight': 2}
P80832,C761830,{'weight': 2}
P81261,C4721,{'weight': 2}
P81261,C80832,{'weight': 2}
P81261,C924012,{'weight': 2}
P81261,C1453834,{'weight': 2}
P81261,C1985563,{'weight': 2}
C4721,P854537,{'weight': 2}
C80832,P854537,{'weight': 2}
C1453834,P206709,{'weight': 2}
C1453834,P854537,{'weight': 2}
C1985563,P1430725,{'weight': 2}
C1985563,P1676726,{'weight': 2}
P88577,C2111627,{'weight': 5}
C2111627,P425620,{'weight': 3}
P94051,C6689,{'weight': 2}
P94051,C104877,{'weight': 2}
P97992,C748664,{'weight': 2}
P102040,C546699,{'weight': 2}
P102040,C922588,{'weight': 2}
P108264,C452159,{'weight': 2}
P141551,C210688,{'weight': 2}
P141551,C393367,{'weight': 2}
P141551,C918993,{'weight': 3}
C210688,P582536,{'weight': 2}
C918993,P510442,{'weight': 3}
P165078,C53351,{'weight': 2}
P165078,C796704,{'weight': 2}
C53351,P396990,{'weight': 2}
C796704,P472970,{'weight': 2}
C796704,P868220,{'weight': 2}
C796704,P1163777,{'weight': 2}
P171454,C753475,{'weight': 2}
P172345,C922610,{'weight': 2}
C922610,P294211,{'weight': 3}
P179103,C5,{'weight': 2}
P179103,C536,{'weight': 3}
P179103,C714,{'weight': 2}
P179103,C7592,{'weight': 3}
P179103,C21331,{'weight': 2}
P179103,C422579,{'weight': 2}
P179103,C427485,{'weight': 2}
P179103,C499209,{'weight': 4}
P179103,C584086,{'weight': 2}
P179103,C584975,{'weight': 4}
P179103,C708295,{'weight': 2}
P179103,C720616,{'weight': 2}
P179103,C744639,{'weight': 2}
P179103,C769088,{'weight': 2}
P179103,C777398,{'weight': 3}
P179103,C777705,{'weight': 2}
P179103,C793644,{'weight': 2}
P179103,C820794,{'weight': 2}
P179103,C845782,{'weight': 2}
P179103,C876652,{'weight': 2}
P179103,C896378,{'weight': 2}
P179103,C914531,{'weight': 2}
P179103,C917673,{'weight': 2}
P179103,C917688,{'weight': 2}
P179103,C918401,{'weight': 3}
P179103,C918416,{'weight': 2}
P179103,C919205,{'weight': 4}
P179103,C919380,{'weight': 2}
P179103,C924709,{'weight': 9}
C536,P1542326,{'weight': 3}
C714,P881577,{'weight': 2}
C499209,P418684,{'weight': 2}
C584086,P510442,{'weight': 2}
C584975,P425620,{'weight': 4}
C708295,P451364,{'weight': 2}
C769088,P896378,{'weight': 2}
C777398,P294211,{'weight': 4}
C777398,P425620,{'weight': 3}
C845782,P294211,{'weight': 2}
C896378,P205278,{'weight': 2}
C914531,P294211,{'weight': 4}
C914531,P1020162,{'weight': 3}
C914531,P2296918,{'weight': 3}
C917673,P398213,{'weight': 2}
C917673,P1020162,{'weight': 2}
C917688,P294211,{'weight': 2}
C918401,P510442,{'weight': 2}
C918401,P896378,{'weight': 2}
C919205,P699883,{'weight': 4}
C919380,P1309897,{'weight': 2}
C924709,P646850,{'weight': 2}
P181940,C286920,{'weight': 3}
P183998,C751214,{'weight': 2}
P209572,C726367,{'weight': 5}
P209572,C812002,{'weight': 2}
P209572,C900764,{'weight': 3}
C900764,P419371,{'weight': 3}
P217955,C912539,{'weight': 2}
P217955,C929066,{'weight': 3}
P233217,C990168,{'weight': 2}
P242224,C913541,{'weight': 2}
C913541,P434305,{'weight': 2}
P247683,C439124,{'weight': 4}
P263075,C2449494,{'weight': 2}
C2449494,P552664,{'weight': 2}
